MODULE	P	FREQ	ZSCORE	CHI	CHI_SD	CHI_SE	NGENES	NMARKER	DENSITY	FDR	DESCR	TOPGENES	TOPMARKERS	TOPVALUES
KEGG_GNRH_SIGNALING_PATHWAY	0.612551245968794	0.674143105354604	-0.285974688392068	-1.57171975995085	0.595839518081603	0.188420999707495	51	155	1	0.777438252360914		PTK2B;MAPK9;PRKCA;MAPK10;PLA2G4E;SOS2;MAP2K2;PLA2G12A;GNRHR;PLD2	rs2241659;rs73338764;rs179275;rs10032200;rs1712402;rs10149715;rs8104376;rs7439493;rs17634475;rs11656932	3.69;3.42;2.61;2.41;2.26;2.26;2.21;2.06;2.04;1.87
KEGG_MELANOGENESIS	0.613497364889451	0.675564681724846	-0.288446117737508	-0.993775762257077	0.699590849181703	0.221230051362552	46	171	1	0.777627828742992		WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;PRKCA;WNT9A;WNT3,NSFP1;TCF7L1;MAP2K2;WNT8B;DCT;CTNNB1	rs12086213;rs2142695;rs179275;rs9661279;rs3874943;rs7340340;rs8104376;rs75688102;rs1891100;rs2691678	3.52;2.61;2.61;2.35;2.23;2.22;2.21;2.08;2.03;1.99
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.614902887684798	0.677618069815195	-0.292120851296365	-1.77761218024028	0.68904674201345	0.217895711908094	20	117	1	0.77778711515517		COL6A1;COL16A1;COL18A1;COL19A1;COL9A1;COL13A1;COL24A1;COL23A1;COL28A1;COL26A1	rs446403;rs141907943;rs2838920;rs76490085;rs9346373;rs2894129;rs72718057;rs4585468;rs185965089;rs11772848	2.99;2.32;2.31;1.96;1.95;1.78;1.76;1.74;1.60;1.38
REACTOME_RECYCLING_PATHWAY_OF_L1	0.617405621409133	0.68140894013584	-0.298674052199963	-0.517414998233352	0.435529588765063	0.137726548889408	19	45	1	0.778071172718391		SH3GL2;AP2A2;TUBB8;DNM1;AP2A1;DPYSL2;MAPK1;AP2B1;TUBB2A;TUBA1C	rs10963166;rs7395773;rs7070067;rs2502731;rs7251269;rs17403886;rs2845466;rs79909998;rs17135297;rs11168921	2.70;2.44;2.12;1.94;1.83;1.48;1.43;1.42;1.39;1.34
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.618032115559161	0.682198704785974	-0.300316473408056	-1.21294491510664	0.361707401337336	0.114381923476662	28	96	1	0.778142365738873		NAGS;NOS2;SAT2,AC113189.5,SHBG;ADAL,RNU6-554P,STRC,AC011330.5,CATSPER2P1,HYPK,STRCP1,LCMT2,RNU6-353P,ELL3,CKMT1A,MAP1A,PDIA3P2;AC137723.5,NPLOC4,MAFG-AS1,MYADML2,NOTUM,PYCR1,RP13-1032I1.11;RP4-756H11.3,KCTD7,RP11-458F8.4,ASL;GOT2;ACSL6,SLC22A5,MEIKIN,P4HA2,HINT1;RP11-131M11.2,AZIN2,RP5-1174N9.2;ALDH2	rs231461;rs58450422;rs28723678;rs12899922;rs7405469;rs28441684;rs9972775;rs11242093;rs7521588;rs7965040	2.90;2.64;2.63;2.45;1.97;1.96;1.88;1.70;1.66;1.53
REACTOME_G_PROTEIN_ACTIVATION	0.618442491610809	0.682830516506081	-0.301392756997884	-0.248302703611395	0.416991017332903	0.131864137860272	11	32	1	0.778185512895111		GNB2;GNB4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;GNG10;GNG4;GNG7;POMC;OPRM1;GNAZ;GNGT2	rs60738304;rs1345445;rs10772577;rs7030621;rs112394665;rs61026247;rs77782776;rs632395;rs5751592;rs55978930	5.36;3.24;2.58;1.76;1.68;1.55;1.31;1.30;1.16;0.90
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.618478346992216	0.682830516506081	-0.301486810629619	-0.661197543731859	0.705171722331808	0.222994878411234	28	102	1	0.778188269570203		GPC2;B3GALT6;UST;CSGALNACT2;FAM153A,RP11-1026M7.2,RP11-1101H11.1,B4GALT7,RP11-1277A3.1,RP11-1277A3.3;HEXB;CSGALNACT1;CHST15;RBM6,RNF123,FAM212A,MST1R,HYAL3,NAT6;GPC5	rs34857299;rs61766178;rs6922816;rs2460540;rs6601066;rs143301703;rs3802329;rs6588748;rs1464567;rs9523315	5.80;2.87;2.33;2.33;2.16;2.02;1.69;1.64;1.62;1.57
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.619349220373244	0.684094139946296	-0.303772053557366	-2.19413782378981	0.791193113789729	0.250197230861632	48	189	0.989528795811518	0.77825524914496		SLC43A1,RTN4RL2,SLC43A3;WFIKKN1,LA16c-349E10.1,NARFL,PIGQ,RAB40C;PIGC;CNTN5;VNN1;TECTB;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;MELTF;PIGB;CNTN3	rs2581923;rs7204542;rs6424912;rs12289396;rs742516;rs74848039;rs12663698;rs139392035;rs151060924;rs7429319	3.69;2.96;2.80;2.54;2.45;2.39;2.19;2.05;1.94;1.89
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.619849561820063	0.684725951666403	-0.305085707534819	-2.13448530884594	0.886589378376949	0.2803641784984	17	102	1	0.778293751828293		CCDC189,KAT8,RP11-196G11.2,PRSS36,STX4,RNF40;WAC;HLTF;UBA52;WDR61;HLA-A;PEX5;RNF144A;RTF1;SHPRH	rs11150601;rs2790453;rs59747617;rs4629093;rs117868581;rs17186258;rs76322224;rs35366716;rs650392;rs10872584	3.93;2.62;2.17;1.74;1.73;1.70;1.60;1.56;1.56;1.49
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	0.620310075566664	0.685357763386511	-0.306295258698801	-0.641415604054963	0.694064847122355	0.219482576076321	25	95	1	0.778329203298956		POLR2E;ERCC3;SUDS3;TAF1D;GTF2H1;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;TWISTNB;POLR1B;TAF1C;DNMT3B	rs4147929;rs55636820;rs61945218;rs12363660;rs10766467;rs34996665;rs6942489;rs60653302;rs12923987;rs1407256	5.55;4.73;4.14;2.09;2.00;1.85;1.79;1.77;1.50;1.50
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	0.622647698731867	0.688990680777128	-0.312442043261219	-0.558636197147679	0.316748313002506	0.100164611410385	10	28	1	0.778509363145908		CAMK4;HDAC2;TNRC6B;CAMK2D;CAMK2A;AGO1;PRKACA;NCOR1;CAMK2B;LBR	rs389402;rs72952530;rs139921;rs2374204;rs1432835;rs96067;rs76418836;rs11078321;rs13328358;rs150754084	3.48;1.48;1.47;1.34;1.12;1.06;0.97;0.89;0.87;0.77
KEGG_RETINOL_METABOLISM	0.626443120484136	0.694519033328068	-0.322447427804637	-1.11732525214204	0.38053695872637	0.120336352344881	16	76	0.863636363636364	0.778802617046339		CYP3A5;CYP4A11;CYP4A22;DHRS4L2;RETSAT;DHRS4;CYP2A7;ADH5;RDH16;BCO1	rs7808109;rs4926826;rs4926826;rs12887840;rs147966333;rs17091776;rs3875149;rs7375618;rs61937595;rs74861504	2.73;2.39;2.39;2.09;2.02;1.90;1.85;1.68;1.63;1.30
BIOCARTA_EDG1_PATHWAY	0.626958104793545	0.695308797978202	-0.323807483202351	-0.562989484282107	0.349888993063604	0.110644614630384	13	56	1	0.778842479737119		PRKCA;AK9,RP11-425D10.10,RP5-919F19.5,SMPD2;AKT1;ADCY1;RAC1;PRKCB;ITGAV;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAPK1;PLCB1	rs179275;rs12190372;rs4983534;rs4724408;rs3750037;rs12103094;rs4666695;rs4433823;rs2845466;rs3912022	2.61;2.33;1.91;1.79;1.72;1.67;1.61;1.61;1.43;1.11
REACTOME_SURFACTANT_METABOLISM	0.627600109241868	0.696256515558364	-0.325503833810151	-0.770422860753592	0.697018101264633	0.220416477036213	11	52	0.962962962962963	0.778892199108731		NUTM2B,NUTM2E,SFTPA2,RP11-506M13.3,BEND3P3,RP11-589B3.6;NAPSA;CENPV,ZSWIM7,TRPV2,CTC-529I10.1,ADORA2B,TTC19;DMBT1;SFTPD;ADRA2A;CTSH;CCDC59;PGA5;ZDHHC2	rs1149766;rs73046526;rs74557074;rs17104712;rs61860481;rs10885109;rs77500044;rs7954021;rs4122107;rs4922270	1.83;1.77;1.68;1.67;1.65;1.49;1.26;1.03;0.97;0.92
REACTOME_MITOCHONDRIAL_BIOGENESIS	0.628769478980609	0.697993997788659	-0.328596039458574	-0.470816597610428	0.306890693338966	0.0970473583659397	27	71	1	0.778982830444628		CAMK4;GABPB1;PRKAG2;CRTC3;CRTC1;RP11-301O19.1,IMMT;SIRT3;NRF1;RXRA;TFB1M	rs389402;rs17431150;rs4725434;rs6496708;rs4808846;rs2367376;rs10902117;rs7784920;rs35100526;rs162977	3.48;2.78;2.75;2.36;2.34;2.09;1.59;1.58;1.47;1.47
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.629743686852417	0.699415574158901	-0.331174571756158	-0.105065875525065	0.482002619655832	0.152422611628027	11	26	1	0.779058406215891		HEXB;GLB1;B4GALT1;B4GALT4;CHST5;HEXA;GALNS;GNS;FMOD;OGN	rs143301703;rs75233610;rs1854529;rs13066681;rs7189895;rs2959938;rs11076726;rs78001404;rs7543148;rs1960094	2.02;2.01;1.99;1.86;1.78;1.37;1.27;1.23;1.06;0.85
REACTOME_MITOTIC_PROMETAPHASE	0.630492716793952	0.700521244669089	-0.333158600861401	-2.21720896971534	0.541598599846414	0.171268515307279	92	342	0.991304347826087	0.779116557331539		SKA2;CENPP;NUP85;CEP192;KIF2C;PPP2R1B;HAUS4;RANGAP1;CSNK2B;ITGB3BP	rs7208590;rs10992368;rs114562713;rs11660774;rs11808189;rs11213899;rs113640977;rs5995992;rs2853915;rs41285356	3.61;3.35;3.15;2.78;2.75;2.72;2.43;2.36;2.30;2.28
BIOCARTA_MAPK_PATHWAY	0.632856481830702	0.703838256199652	-0.33942838762702	-1.66104509531219	0.550450588653394	0.174067759952516	38	131	1	0.779300322324869		MAPK9;MAPK10;IKBKB;MYC;MAP2K2;MAP3K14;OVOL1,PCNX3,MAP3K11;MAP3K10;MAPK8;RAC1	rs73338764;rs10032200;rs58134732;rs7817534;rs8104376;rs77692262;rs61895665;rs73042673;rs139238246;rs3750037	3.42;2.41;2.28;2.27;2.21;2.20;2.11;1.82;1.74;1.72
REACTOME_SIGNALLING_TO_RAS	0.633155930243455	0.704154162059706	-0.340223609824566	-1.31415550338601	0.572974046790055	0.181190302802046	12	40	1	0.779323629975877		RALGDS;NTRK1;RALA;MAPK13;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;MAPK12;SHC2;SRC;MAPK14	rs636219;rs2644600;rs11771326;rs2817023;rs2061586;rs112850638;rs55899818;rs34551779;rs13043411;rs112394821	2.53;1.86;1.46;1.40;1.37;1.34;1.08;0.93;0.91;0.90
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.633182069072751	0.704154162059706	-0.340293034913736	-1.0900161008626	0.54147847135796	0.17123052734374	18	90	0.989010989010989	0.779325664798037		ENPP1;GS1-124K5.12,GUSB,RABGEF1;AMY2B;GAA;AGL;AMY2A;GBE1;PYGL;GPI;BSNDP2,CTD-2514C3.1,ENTPD6,FAM182B,ABHD12,PYGB,RP4-760C5.3,RP5-965G21.6,RP13-401N8.3,RP4-738P15.1,FAM182A,NINL,VN1R108P,RP5-965G21.4	rs12201710;rs4521650;rs60555558;rs2241886;rs12730946;rs74385512;rs6789650;rs11626550;rs117420358;rs2275800	2.78;2.23;2.08;1.87;1.86;1.67;1.63;1.63;1.59;1.52
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_	0.633798578485602	0.705101879639867	-0.341930968833526	-1.16261234645486	0.39508122579962	0.124935653429808	12	58	1	0.779373671999414		WFIKKN1,LA16c-349E10.1,NARFL,PIGQ,RAB40C;PIGC;PIGB;PIGP;PIGZ;PIGN;PIGG;PIGO;PIGX;DPM2	rs7204542;rs6424912;rs151060924;rs59900471;rs569330;rs17665435;rs13149933;rs11515363;rs55773244;rs62585273	2.96;2.80;1.94;1.75;1.53;1.45;1.30;1.21;1.11;1.11
KEGG_FATTY_ACID_METABOLISM	0.634389683544746	0.705891644290002	-0.343502270640805	-1.27811981944928	0.618068272222524	0.195450348970816	22	93	0.93	0.779419726239682		CYP4A11;CYP4A22;ACADM;CPT1B;ACSL6,SLC22A5,MEIKIN,P4HA2,HINT1;ADH5;ECI2;ACADS;ALDH2;ALDH9A1	rs4926826;rs4926826;rs814872;rs5770893;rs11242093;rs7375618;rs75418047;rs11065225;rs7965040;rs11800476	2.39;2.39;2.18;2.17;1.70;1.68;1.68;1.66;1.53;1.29
REACTOME_SYNTHESIS_OF_PC	0.634725385963285	0.706365503080082	-0.344395027265921	-1.06413123381018	0.392567779394574	0.124140831888137	16	56	1	0.779434313679343		CEPT1;CSNK2B;PCYT1A;STARD10;SLC44A5;BCHE;CHKB;LPCAT1;SLC44A2;CHPT1	rs56224059;rs2853915;rs712012;rs10751215;rs71656866;rs7624915;rs2073605;rs27058;rs143928955;rs7980436	2.36;2.30;1.96;1.88;1.78;1.56;1.52;1.46;1.35;1.28
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	0.635090111197741	0.706681408940136	-0.345365277503686	-1.87869580784847	1.1580505474942	0.366207737568668	27	146	1	0.77943825948382		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;SMG1P7,CLEC18A,EXOSC6,PDXDC2P,WWP2,SF3B3,AARS,CLEC18C,PDPR;CSNK2B;AKT1;PSMD9;PSMB9;USP13;UBA52;PSMD2	rs3781627;rs931794;rs8061221;rs2853915;rs4983534;rs28376585;rs4148868;rs73052556;rs4629093;rs9846954	4.63;2.81;2.63;2.30;1.91;1.90;1.84;1.78;1.74;1.71
BIOCARTA_GLEEVEC_PATHWAY	0.635095358104498	0.706681408940136	-0.345379237812875	-0.974665614281423	0.319312602018134	0.100975510797218	10	48	1	0.779438316257473		BAD;MYC;AKT1;MAPK8;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAP3K1;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;BCR;GRB2;SOS1	rs35938015;rs7817534;rs4983534;rs139238246;rs4433823;rs113282942;rs2061586;rs5996529;rs112850638;rs7568561	2.80;2.27;1.91;1.74;1.61;1.46;1.37;1.36;1.34;0.73
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.635385212379779	0.707155267730216	-0.346150550254598	-1.60221159494103	0.674013790268627	0.213141875161189	23	82	0.987951807228916	0.779441453023606		ENO3,MINK1;ACSS1;PDHB;ADH5;GPI;ALDH2;GALM;ACSS2,EIF6;ALDH1A3;DLD	rs8073967;rs76823605;rs2292679;rs7375618;rs117420358;rs7965040;rs17577089;rs6088788;rs56063524;rs12534312	2.23;2.10;1.73;1.68;1.59;1.53;1.50;1.44;1.34;1.31
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.636822285156031	0.709208655820565	-0.349977704990904	-1.02649035956373	0.309993032198893	0.0980284040530418	24	101	1	0.779457017260238		WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;WNT9A;OXCT2P1,BMP8A;WNT3,NSFP1;WNT8B;WNT5A;WNT2;WNT7B;CSNK1G2;WNT16	rs12086213;rs9661279;rs12410202;rs3874943;rs75688102;rs12496267;rs12536356;rs4823305;rs56187939;rs118025539	3.52;2.35;2.33;2.23;2.08;1.95;1.79;1.76;1.61;1.53
KEGG_VIBRIO_CHOLERAE_INFECTION	0.637995560464473	0.710946138050861	-0.353106127844082	-1.60487852001443	0.51367196127194	0.162437336778513	22	104	1	0.779469739900665		PDIA4;PRKCA;ATP6V1C2;SEC61G;ADCY9;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;SEC61A2;CFTR;PRKCB;ATP6V0B	rs2140958;rs179275;rs67540017;rs17151680;rs11866933;rs34996665;rs9794070;rs12536356;rs12103094;rs115897162	2.66;2.61;2.45;2.08;1.85;1.85;1.83;1.79;1.67;1.54
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.638540596118426	0.711735902700995	-0.354560586198372	-1.12549948024665	0.534606692538834	0.169057480079206	12	38	1	0.779475654878124		CSGALNACT2;CSGALNACT1;CHST15;CHST9;VCAN;CHST11;CHST13;BCAN;CHST12;CHST3	rs2460540;rs3802329;rs6588748;rs72884313;rs924615;rs6539154;rs777220;rs2298135;rs2969080;rs1245535	2.33;1.69;1.64;1.34;1.28;1.23;1.16;0.99;0.98;0.85
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.638956234024572	0.712367714421102	-0.355670243512114	-0.871132885619644	0.331675196530508	0.104884906442038	12	26	1	0.779480167621977		CD14,EIF4EBP3;CASP8;DAPK2;UNC5A;CASP9;CFLAR;DCC;FAS;APPL1;TICAM2	rs2569178;rs16836399;rs332282;rs529322;rs41269417;rs17447933;rs9966005;rs2801532;rs76047014;rs73254600	1.87;1.63;1.56;1.37;1.36;1.28;1.13;1.11;1.08;1.06
BIOCARTA_KERATINOCYTE_PATHWAY	0.639019894054265	0.712367714421102	-0.355840239752004	-1.67999018193565	0.562909077011248	0.178007479893867	23	72	1	0.779480858961076		PRKCA;IKBKB;MAP3K14;MAPK8;MAP3K5;PRKCB;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAP3K1;MAPK1;MAPK13	rs179275;rs58134732;rs77692262;rs139238246;rs9385776;rs12103094;rs4433823;rs113282942;rs2845466;rs2817023	2.61;2.28;2.20;1.74;1.71;1.67;1.61;1.46;1.43;1.40
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.640577350965066	0.714737008371505	-0.360002454456939	-1.51077012950354	0.390579248310666	0.123512003145818	48	163	0.99390243902439	0.779497785816414		MAPK9;PIK3CB;CBL,MCAM;PAK4;CD8A;DNAJC9,PPP3CB,PPP3CB-AS1;IKBKB;SOS2;MAP2K2;MAP3K14	rs73338764;rs6780823;rs561830;rs774918;rs2944254;rs57004021;rs58134732;rs10149715;rs8104376;rs77692262	3.42;2.88;2.72;2.59;2.38;2.32;2.28;2.26;2.21;2.20
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	0.640581580475613	0.714737008371505	-0.360013766045418	-0.863695092300075	0.372357262616377	0.117749705317322	13	36	1	0.779497831818275		CBL,MCAM;FGF5;UBA52;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MKNK1;MAPK1;GRB2;FRS2;BRAF;FGF3	rs561830;rs989508;rs4629093;rs4433823;rs6666069;rs2845466;rs112850638;rs710750;rs57310432;rs57515215	2.72;1.92;1.74;1.61;1.49;1.43;1.34;1.24;1.22;1.07
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	0.641334711651572	0.715842678881693	-0.362028709203148	-0.463240112079719	0.47395636127715	0.149878161316142	19	89	1	0.779506026170024		POLK;RFC1;RPA3;POLI;AC137723.5,NPLOC4,MAFG-AS1,MYADML2,NOTUM,PYCR1,RP13-1032I1.11;MAD2L2;UBA52;RFC3;RFC5;POLE,P2RX2,RP13-554M15.5	rs141498250;rs28609388;rs2158713;rs7227253;rs7405469;rs12144700;rs4629093;rs7994327;rs2893758;rs900443	3.58;2.28;2.23;2.02;1.97;1.87;1.74;1.70;1.55;1.49
REACTOME_INTERLEUKIN_17_SIGNALING	0.641824432322778	0.716316537671774	-0.363339706841783	-0.732857041453898	0.40187561327277	0.127084227401895	25	81	1	0.779511357722803		MAPK9;PPP2R1B;MAPK10;IKBKB;IL17RC;RIPK2;IL17RA;MAPK8;UBA52;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12	rs73338764;rs11213899;rs10032200;rs58134732;rs6443265;rs11992722;rs8138752;rs139238246;rs4629093;rs4433823	3.42;2.72;2.41;2.28;2.25;2.01;1.85;1.74;1.74;1.61
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_	0.64207345121263	0.716632443531828	-0.364006577681081	-0.479471649414	0.507569648346554	0.160507615994583	10	33	0.825	0.779514069746816		CYP4A22;CYP4A11;ALOX15;PTGR1;CYP4F2;ABCC1;CYP4F11;CYP4F3;ALOX5;CYP4B1	rs4926826;rs4926826;rs9894225;rs28494050;rs3093148;rs4148350;rs61378479;rs12973079;rs55908358;rs2297810	2.39;2.39;1.46;1.44;1.32;1.19;1.11;0.96;0.83;0.76
BIOCARTA_IL1R_PATHWAY	0.642947224204077	0.717896066972042	-0.366347818965093	-0.811248324399517	0.373583422539266	0.118137451130516	10	25	1	0.779523591084694		IKBKB;MAP3K14;MAPK8;MAP3K1;IL6;MAP2K3;TAB1;IRAK2;IL1RAP;MAPK14	rs58134732;rs77692262;rs139238246;rs113282942;rs2240472;rs62058925;rs9611177;rs11465853;rs696409;rs112394821	2.28;2.20;1.74;1.46;1.38;1.09;1.06;0.98;0.95;0.90
BIOCARTA_DEATH_PATHWAY	0.644501044582556	0.720265360922445	-0.37051619654182	-0.954797984544814	0.290153045449117	0.0917544493653563	12	34	1	0.779705239041519		MAP3K14;CASP6;TNFRSF25;CASP8;CASP9;DFFB;CASP7;CFLAR;BID;RIPK1	rs77692262;rs7439493;rs75725904;rs16836399;rs41269417;rs4073323;rs2185913;rs17447933;rs7291752;rs1040521	2.20;2.06;1.89;1.63;1.36;1.36;1.31;1.28;1.11;1.05
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	0.644704652264815	0.720423313852472	-0.371062883309427	-2.61461598711728	1.00601500469941	0.318129877515514	15	93	0.96875	0.779721087294856		LAMA4;ITGA2;COL24A1;ITGA3;LAMC1;LAMC2;PTK2;COL5A2;LAMA2;COL11A2,HLA-DPA3,RXRB,HCG24,HLA-DPB2	rs1355494;rs67373475;rs72718057;rs12603305;rs2027082;rs2027082;rs10109684;rs7560722;rs2661897;rs926419	2.02;1.79;1.76;1.67;1.57;1.57;1.55;1.36;1.30;1.24
REACTOME_SIGNALING_BY_FGFR3	0.648016967082366	0.725161901753278	-0.379972180575778	-1.23726335957552	0.447329241322636	0.141457926657464	16	60	1	0.77984939602624		CBL,MCAM;GALNT3,AC009495.3,SCN1A,AC010127.3;FGF5;UBA52;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MKNK1;MAPK1;FRS3;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2	rs561830;rs12692779;rs989508;rs4629093;rs4433823;rs6666069;rs2845466;rs2395786;rs2061586;rs112850638	2.72;2.19;1.92;1.74;1.61;1.49;1.43;1.42;1.37;1.34
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	0.648601603937828	0.725951666403412	-0.381547823392812	-0.91349365319989	0.375657421848745	0.118793307298873	14	37	1	0.779872087909216		CBL,MCAM;FGF5;UBA52;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MKNK1;MAPK1;GRB2;FRS2;BRAF;FGF3	rs561830;rs989508;rs4629093;rs4433823;rs6666069;rs2845466;rs112850638;rs710750;rs57310432;rs57515215	2.72;1.92;1.74;1.61;1.49;1.43;1.34;1.24;1.22;1.07
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.649296626880009	0.726899383983573	-0.38342219905996	-0.634634948085579	0.414068511943409	0.130939960509781	11	47	1	0.779964562000105		HSD3B7,RP11-1072A3.3,SETD1A;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;KAT2B;TNRC6B;TMEM81,DSTYK,RBBP5;WDR5;KMT2C;PRKCQ;SIN3B;AGO1	rs11150601;rs2142695;rs73821467;rs139921;rs12134724;rs62575829;rs73490980;rs17142201;rs8102729;rs96067	3.93;2.61;1.51;1.47;1.33;1.26;1.14;1.10;1.07;1.06
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.649514482084925	0.727215289843627	-0.384009999917256	-0.946444136773409	0.640257153735938	0.202467089402215	14	52	1	0.780053376029259		ELOVL7;SLC22A31,ACSF3,ZNF778,LINC00304,LINC02138;HACD4;ACSL6,SLC22A5,MEIKIN,P4HA2,HINT1;HACD1;HSD17B12;ELOVL4;ACSL5;ELOVL5;ELOVL2	rs10056472;rs11640786;rs10481513;rs11242093;rs12768517;rs141940233;rs9361573;rs7904058;rs2493196;rs2327333	1.91;1.88;1.81;1.70;1.58;1.27;1.14;1.12;1.06;1.04
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.649639681377942	0.727373242773653	-0.38434786345344	-1.53828813863038	0.626968894616719	0.198264972906691	11	35	1	0.780104425668912		MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAPK1;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;CAMK2D;RASGRF1;NEFL;CAMK2A;RASGRF2;CAMK2B;RPS6KA2	rs4433823;rs2845466;rs2061586;rs2374204;rs34628127;rs196823;rs1432835;rs9293839;rs13328358;rs12174679	1.61;1.43;1.37;1.34;1.24;1.20;1.12;0.91;0.87;0.75
REACTOME_SIGNALING_BY_RETINOIC_ACID	0.649643796097776	0.727373242773653	-0.384358968204665	-1.79692549418931	0.849579173442866	0.268660524072269	19	124	1	0.780106103546184		ALDH8A1;PDK1;SDR16C5;CPT1B;AKR1C3;RDH13;DHRS4;CRABP2;PDHB;RDH16	rs4896130;rs34938988;rs4738474;rs5770893;rs61856129;rs1654442;rs17091776;rs12120840;rs2292679;rs61937595	2.37;2.27;2.19;2.17;2.01;1.91;1.90;1.79;1.73;1.63
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.652057481696074	0.730848207234244	-0.390881219331155	-0.67607908585606	0.249643772791021	0.0789442925697197	12	22	1	0.781091585949803		ANAPC4;UBA52;ANAPC15;BUB3;NEK2;CDC23;ANAPC5;CDC16;BUB1B;UBE2E1	rs17623840;rs4629093;rs58447930;rs75322684;rs144566315;rs3798149;rs1647256;rs111690491;rs56135201;rs2077217	2.39;1.74;1.60;1.43;1.16;1.13;1.03;0.91;0.90;0.82
KEGG_GLYCEROLIPID_METABOLISM	0.653175025962951	0.732427736534513	-0.39390666684286	-0.936067582420056	0.587006461493706	0.185627741955604	18	64	1	0.78146817124358		AGPAT4;DGKE;DGKG;DGKQ;AGPAT1;ALDH2;AGPAT2;PPM1M,ITIH4,GNL3,RP5-966M1.7,GLYCTK,NEK4,POC1A,RP5-966M1.5;DGKB;ALDH9A1	rs9456654;rs8073455;rs4076230;rs111344337;rs3998153;rs7965040;rs12553230;rs2336148;rs12113083;rs11800476	3.47;2.68;2.65;2.05;1.73;1.53;1.50;1.45;1.42;1.29
