MODULE	gwas.P	gwas.FDR	gwas.Z	gwas.Chi_Var	ewas1.P	ewas1.FDR	ewas1.Z	ewas1.Chi_Var	ewas2.P	ewas2.FDR	ewas2.Z	ewas2.Chi_Var	META.P	META.FDR	Cochran.Q	Cochran.P	I2	gwas.TOPGENES	gwas.TOPMARKERS	gwas.TOPVALUES	ewas1.TOPGENES	ewas1.TOPMARKERS	ewas1.TOPVALUES	ewas2.TOPGENES	ewas2.TOPMARKERS	ewas2.TOPVALUES
KEGG_ECM_RECEPTOR_INTERACTION	0.242330531021636	0.771051689614297	0.698825545315909	0.7481742207917	0.28713631854568	0.767125388353384	0.561770142770823	0.292028281082948	2.44056902823016e-18	1.537558487785e-16	8.6561155535332	4.98057633517053	5.16e-09	0.0000	1.25e+01	1.91e-03	84.0265872308063	TNXB;ITGA6;SDC1;ITGA1;ITGA9;COL11A2;GP1BA;THBS1;LAMC1;LAMA4	rs9268644;rs1076594;rs981396;rs350450;rs7372319;rs189865;rs1052751;rs8032190;rs647347;rs2237244	7.14;3.34;2.60;2.18;2.01;1.99;1.96;1.93;1.92;1.77	LAMA4;ITGA8;COL5A2;GP1BB;COL5A3;HSPG2;COL6A3;COL11A2;LAMC3;LAMB2	cg14289461;cg16902509;cg22774472;cg07359545;cg17177699;cg12274479;cg00573606;cg10143146;cg26491484;cg01919208	5.87;2.86;2.83;2.75;2.46;1.97;1.87;1.63;1.53;1.45	ITGA6;THBS2;TNR;CD44;ITGB4;TNXB;AGRN;LAMA5;ITGB5;COL4A2	cg24530074;cg04476508;cg26359730;cg15695194;cg20942310;cg20928974;cg01711077;cg04632997;cg27252776;cg00765737	10.00;8.89;8.87;8.78;7.89;7.73;7.50;7.36;7.28;7.20
KEGG_AUTOIMMUNE_THYROID_DISEASE	3.21349480332353e-07	9.42715592659933e-06	4.97792395387038	186.772526466687	0.126041019347842	0.55244152594097	1.14530692417074	0.510740403941085	0.000106366999433948	0.000804134515720646	3.70339411225924	0.787569133335824	7.00e-09	0.0000	5.08e+00	7.88e-02	60.6527830899129	CDSN,HLA-B;CCHCR1,HLA-C;HLA-G;HLA-DMA;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;TRIM31,ZFP57,HCP5B,HLA-A;HLA-DRA;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;TAP2,HLA-DOB;HLA-E	rs12191877;rs2844627;rs10484552;rs8365;rs8365;rs17476793;rs9268853;rs9268853;rs2856993;rs2524222	50.69;35.64;18.13;16.96;16.96;16.90;12.05;12.05;9.46;9.43	GZMB;PRF1;HLA-DRA;CD28;HLA-DPB1;HLA-DMA;CD80;CD86;HLA-C;FASLG	cg03875678;cg02374486;cg19248557;cg04098585;cg12365667;cg24421410;cg21572897;cg04387658;cg16097079;cg00071250	4.67;3.03;2.61;2.30;2.18;1.91;1.42;1.41;1.31;1.13	HLA-DMA;HLA-DMB;PRF1;HLA-C;TG;TPO;HLA-E;HLA-DPA1;TSHR;CD28	cg12419318;cg20600379;cg19880751;cg11247343;cg24804707;cg02332115;cg20652371;cg08898074;cg12196847;cg07930752	9.56;7.50;7.43;6.98;6.92;6.76;6.75;6.50;6.41;6.30
KEGG_ALLOGRAFT_REJECTION	7.29515947386193e-05	0.00106387742327153	3.79794074599363	189.847892068197	0.024045120447555	0.187133763483145	1.97657013354298	0.276247850974731	0.000158733261195547	0.00107144951306994	3.60061405917107	0.609961620852459	3.10e-08	0.0000	2.99e+00	2.25e-01	33.0046282534142	CDSN,HLA-B;CCHCR1,HLA-C;HLA-G;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DMA;TRIM31,ZFP57,HCP5B,HLA-A;HLA-DRA;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;TAP2,HLA-DOB;HLA-E	rs12191877;rs2844627;rs10484552;rs8365;rs8365;rs17476793;rs9268853;rs9268853;rs2856993;rs2524222	50.69;35.64;18.13;16.96;16.96;16.90;12.05;12.05;9.46;9.43	GZMB;TNF;PRF1;HLA-DRA;CD28;HLA-DPB1;HLA-DMA;CD80;CD86;HLA-C	cg03875678;cg11484872;cg02374486;cg19248557;cg04098585;cg12365667;cg24421410;cg21572897;cg04387658;cg16097079	4.67;3.08;3.03;2.61;2.30;2.18;1.91;1.42;1.41;1.31	HLA-DMA;HLA-DMB;PRF1;HLA-C;HLA-E;HLA-DPA1;CD28;HLA-G;TNF;HLA-DPB1	cg12419318;cg20600379;cg19880751;cg11247343;cg20652371;cg08898074;cg07930752;cg01818016;cg20477259;cg01132696	9.56;7.50;7.43;6.98;6.75;6.50;6.30;6.25;6.04;5.99
KEGG_CELL_ADHESION_MOLECULES_CAMS	5.30272505361839e-05	0.000844314694940473	3.87630552647995	123.880468402183	5.23911174210227e-05	0.00187560200367261	3.87924254957898	0.659438004185227	0.0571423292837623	0.171632484271779	1.57922412355027	0.157181679786763	3.53e-08	0.0000	6.51e+00	3.87e-02	69.2579991360954	CDSN,HLA-B;CCHCR1,HLA-C;HLA-G;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DMA;TRIM31,ZFP57,HCP5B,HLA-A;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;HLA-DRA;TAP2,HLA-DOB;HLA-E	rs12191877;rs2844627;rs10484552;rs8365;rs8365;rs17476793;rs9268853;rs9268853;rs2856993;rs2524222	50.69;35.64;18.13;16.96;16.96;16.90;12.05;12.05;9.46;9.43	PDCD1;CNTNAP2;SELPLG;ICAM3;CLDN19;CLDN9;CDH1;PECAM1;PTPRF;CLDN5	cg18096388;cg16254309;cg24497819;cg14145194;cg11075745;cg10282491;cg24765079;cg22467071;cg16570917;cg04463638	4.12;3.84;3.83;3.64;3.63;3.42;3.27;3.21;3.18;3.07	ITGA6;HLA-DMA;PTPRF;ITGAL;PDCD1LG2;NRXN2;HLA-DMB;NCAM1;F11R;ITGA9	cg24530074;cg12419318;cg15482928;cg10522125;cg14133064;cg26732720;cg20600379;cg10518282;cg01423643;cg15872437	10.00;9.56;8.96;8.62;8.20;7.80;7.50;7.39;7.36;7.15
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.434842893765883	0.999999999974962	0.164057615562076	0.562696387652449	3.23157026052727e-10	1.92817025544794e-08	6.17870041685924	2.87756063106726	0.00225072415812625	0.0118163018301628	2.84070108787904	1.23918574808115	5.72e-08	0.0000	1.22e+01	2.25e-03	83.5951868566871	GABBR1;PTGER4;PRSS3;GABRR1;ADRA2C;CTSG;TSPO;APLNR;HTR4;GPR156	rs1633005;rs11747371;rs10971833;rs282136;rs2857961;rs8018637;rs107402;rs4550239;rs11744605;rs1716839	7.79;5.00;3.54;2.50;2.44;2.36;2.20;1.88;1.82;1.78	GALR1;PRLHR;GRM7;GLRA1;P2RY11;BDKRB2;SSTR5;GLRB;SCTR;OPRM1	cg00662556;cg16196812;cg02332525;cg00059225;cg07753644;cg24010952;cg24433189;cg18344745;cg15250797;cg22719623	5.28;4.45;4.14;4.07;3.84;3.78;3.30;3.29;3.29;3.09	P2RX3;P2RY6;S1PR4;F2R;LPAR6;GRID1;GRIK4;P2RX6;GABBR1;P2RY14	cg21654359;cg04099543;cg27121758;cg20417024;cg01559904;cg01856509;cg24226238;cg01653494;cg09740560;cg07269138	9.95;9.58;9.52;8.76;8.50;7.57;7.50;7.37;7.19;6.99
KEGG_FOCAL_ADHESION	0.65778957551549	0.999999999976809	-0.406437938119373	0.153665597512704	0.122565557413312	0.545516999411159	1.16225693272682	0.0912957785876126	3.36286868517289e-17	1.58895545374419e-15	8.35175268914844	3.56216044391728	7.27e-08	0.0000	2.67e+01	1.56e-06	92.5215972494319	TNXB;ITGA6;ITGA1;PIK3CB;ZYX;ITGA9;COL11A2;THBS1;LAMC1;MAP2K1	rs9268644;rs1076594;rs350450;rs17282752;rs2949754;rs7372319;rs189865;rs8032190;rs647347;rs12914540	7.14;3.34;2.18;2.11;2.05;2.01;1.99;1.93;1.92;1.90	LAMA4;SHC3;CCND1;HGF;PPP1CC;ACTN2;ERBB2;FLT4;ITGA8;COL5A2	cg14289461;cg13351583;cg16794682;cg08005849;cg04375036;cg21376883;cg11993754;cg00489401;cg16902509;cg22774472	5.87;5.01;4.92;4.27;3.71;3.61;3.36;3.27;2.86;2.83	PIK3CD;BIRC3;ITGA6;THBS2;TNR;PRKCA;CAPN2;ZYX;EGFR;PXN	cg09706586;cg14296561;cg24530074;cg04476508;cg26359730;cg14648237;cg26221105;cg03489712;cg21681212;cg15893360	10.44;10.11;10.00;8.89;8.87;8.76;8.76;8.63;8.21;8.18
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	5.29186142201029e-05	0.000843140891292729	3.87680473740797	25.8262638843051	0.00885952781584804	0.0995053524003028	2.3714372403941	0.902004454003009	0.00429445662481155	0.0184466432293042	2.62799755717864	0.465449657322982	1.49e-07	0.0000	1.16e-01	9.43e-01	0	HLA-DMA;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DRA;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;TAP2,HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPA1,HLA-DPB2;HLA-DPB1;IL15RA	rs8365;rs8365;rs9268853;rs9268853;rs2856993;rs915894;rs417812;rs380468;rs1015166;rs11598648	16.96;16.96;12.05;12.05;9.46;6.87;3.74;2.41;2.10;1.53	TNFSF13;CCL27;HLA-DRA;CD28;HLA-DPB1;HLA-DMA;CCL28;CD80;CD86;CCL25	cg00031162;cg09722555;cg19248557;cg04098585;cg12365667;cg24421410;cg23863670;cg21572897;cg04387658;cg21274570	3.76;3.34;2.61;2.30;2.18;1.91;1.48;1.42;1.41;1.41	HLA-DMA;HLA-DMB;TNFRSF13C;TNFSF13;HLA-DPA1;TGFB1;ITGB7;CD28;HLA-DPB1;CCL25	cg12419318;cg20600379;cg21663219;cg23161218;cg08898074;cg27540367;cg14524975;cg07930752;cg01132696;cg19597449	9.56;7.50;7.01;6.58;6.50;6.43;6.35;6.30;5.99;5.99
KEGG_ASTHMA	0.00088974875706977	0.00973162703045061	3.12476071285026	28.0839654836331	0.059494252424686	0.339805309537947	1.55903327447593	0.260676558180054	7.80512340519651e-05	0.000614653468159225	3.78115495628164	0.70564945072653	5.11e-07	0.0000	5.14e+00	7.64e-02	61.1115758179624	HLA-DMA;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;HLA-DRA;TAP2,HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPA1,HLA-DPB2;HLA-DPB1;PRG2,SLC43A3	rs8365;rs8365;rs9268853;rs9268853;rs2856993;rs915894;rs417812;rs380468;rs1015166;rs585337	16.96;16.96;12.05;12.05;9.46;6.87;3.74;2.41;2.10;1.86	TNF;HLA-DRA;RNASE3;HLA-DPB1;HLA-DMA;PRG2;EPX;IL13;CD40LG;HLA-DPA1	cg11484872;cg19248557;cg15910079;cg12365667;cg24421410;cg15640375;cg07115820;cg14523284;cg02992767;cg13906813	3.08;2.61;2.28;2.18;1.91;1.34;1.17;0.92;0.83;0.79	HLA-DMA;HLA-DMB;IL13;HLA-DPA1;IL3;CCL11;TNF;HLA-DPB1;FCER1G;EPX	cg12419318;cg20600379;cg06967316;cg08898074;cg04704634;cg03297192;cg20477259;cg01132696;cg20609803;cg02970679	9.56;7.50;7.45;6.50;6.40;6.11;6.04;5.99;5.76;5.66
KEGG_NOTCH_SIGNALING_PATHWAY	0.000234355339362137	0.00315478341449031	3.4980287072122	65.3938700129662	0.152886458524092	0.60841064861592	1.02413203099203	0.368677886555771	0.000205767676047016	0.00130168257557427	3.53257379421816	0.667918364255379	1.66e-06	0.0000	6.11e+00	4.72e-02	67.257431613889	NOTCH4;PSEN1;EP300;PSEN2;HES1;DVL3;DLL1;CTBP1;MAML3;UPK3B,ZP3,DTX2,SPDYE16,SSC4D,POMZP3,YWHAG	rs12191877;rs165936;rs2076578;rs17600669;rs7629288;rs6779545;rs9460119;rs3796616;rs769654;rs11765693	50.69;2.57;2.08;1.96;1.89;1.57;1.54;1.16;1.13;0.85	HDAC1;NOTCH4;NCSTN;NCOR2;DVL3;NUMBL;PSEN2;DTX1;CTBP2;NOTCH3	cg24468890;cg14700707;cg00689010;cg22820108;cg10674793;cg08450982;cg05894797;cg11939071;cg14540150;cg17498321	5.03;4.67;3.63;3.40;2.85;2.73;1.00;0.96;0.91;0.88	CTBP2;NCOR2;NOTCH1;DTX1;CREBBP;HDAC1;JAG2;DVL3;NOTCH4;MAML1	cg04839409;cg21867733;cg27154237;cg17955329;cg01312837;cg18857467;cg14266859;cg08467643;cg13096809;cg25376491	9.10;8.93;8.35;7.92;7.67;7.33;6.51;6.21;6.12;6.04
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.0051582830762441	0.0410317971973963	2.56503411355315	2.47899031624522	0.179111455908452	0.626131511759442	0.918756572863848	0.334126305320748	8.95081117069379e-06	8.69243251875776e-05	4.28957392136672	0.934784510313392	3.60e-06	0.0000	9.17e+00	1.02e-02	78.1794633565874	C4A,C4B,CYP21A1P,CYP21A2,RNF5;C2;CD55;CD59;C8B;TRAF1,CUTALP,PSMD5,C5,CNTRL,RAB14;YPEL4,ZDHHC5,CLP1,SERPING1,TMX2;F5;C3AR1;A2M-AS1,PZP,A2M,KLRG1,LINC00612	rs2844627;rs2858332;rs7549152;rs17687664;rs3820581;rs10760130;rs12801694;rs7534848;rs11057065;rs12302819	35.64;8.82;2.95;2.60;2.33;2.26;2.13;2.03;1.70;1.64	BDKRB2;C1QC;CD59;PLAT;SERPING1;SERPINA5;C2;CR1;C4BPB;FGG	cg24010952;cg11393848;cg24453664;cg12091331;cg09061733;cg16937611;cg04498679;cg14726637;cg05659947;cg01593385	3.78;3.40;2.98;2.73;2.62;2.44;2.33;1.81;1.57;1.49	CD55;SERPING1;F2R;C1S;SERPINA1;SERPINE1;VWF;CFB;CD59;C3AR1	cg15732149;cg14691871;cg20417024;cg13053396;cg00802237;cg17968347;cg10301695;cg17335741;cg07440264;cg04499514	10.50;8.96;8.76;8.10;7.76;7.53;6.87;6.52;6.42;6.26
KEGG_ABC_TRANSPORTERS	0.0153491517939776	0.103311598613311	2.16096162875226	3.77862095378074	0.26712790584004	0.742473214455144	0.621522626837399	0.163545237318445	1.01840616109096e-06	1.2029922777887e-05	4.74973713274033	0.457329558164809	6.85e-06	0.0001	2.75e+01	1.07e-06	92.727542702042	TAP2,HLA-DOB;TAP1,PSMB8;ABCD3;ABCC4;ABCA5;UAP1L1,MAN1B1,DPP7,SAPCD2,MAN1B1-DT,FUT7,PAXX,ABCA2;ABCC5;ABCC3;ABCC1;ABCC8	rs2856993;rs2018501;rs16946;rs4148440;rs9889277;rs9411299;rs10937160;rs8075406;rs215063;rs4757526	9.46;2.94;2.46;1.92;1.92;1.83;1.57;1.57;1.43;1.43	CFTR;ABCC10;ABCG1;TAP1;ABCC11;ABCB4;ABCA9;ABCC1;ABCB6;ABCC3	cg25509184;cg25545088;cg14982472;cg16853860;cg08446111;cg04737046;cg06213598;cg17199483;cg23547073;cg00081975	3.49;2.99;2.76;2.55;2.49;2.45;1.66;1.39;1.18;1.14	TAP2;TAP1;ABCA12;CFTR;ABCA3;ABCC3;ABCB1;ABCC11;ABCA4;ABCA1	cg09187413;cg09354037;cg16244747;cg12124767;cg09481056;cg25928474;cg25477497;cg07383076;cg12869058;cg14063654	9.79;9.28;8.98;8.00;7.11;7.00;6.84;6.71;6.66;6.64
KEGG_TYPE_II_DIABETES_MELLITUS	0.0960109805250546	0.494174164467193	1.3046209202758	0.977094016878275	0.0193338003220028	0.16014290598051	2.06770681550279	0.250698864153815	2.45632727273217e-05	0.000211614861103784	4.05974400998769	1.496871189273	8.90e-06	0.0001	3.19e+00	2.03e-01	37.3774039236688	PIK3CB;KCNJ11;PRKCD;CACNA1D;ABCC8;PIK3R5;INSR;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;MAPK9;PRKCZ	rs17282752;rs16934382;rs1483986;rs219847;rs4757526;rs443532;rs7254921;rs11150590;rs3812066;rs7513222	2.11;1.82;1.77;1.66;1.43;1.34;1.29;1.21;1.17;1.09	CACNA1A;INSR;SOCS3;TNF;HK1;PIK3CD;HK2;INS;CACNA1C;IRS2	cg22187630;cg10670077;cg27637521;cg11484872;cg16001913;cg20994801;cg18638581;cg13993218;cg25519930;cg14341579	3.76;3.58;3.36;3.08;2.88;2.62;2.44;1.99;1.75;1.74	PIK3CD;HK2;CACNA1C;PRKCZ;CACNA1B;SOCS3;PIK3R5;HK1;HK3;PRKCE	cg09706586;cg01200965;cg03047070;cg23682913;cg21216258;cg22749855;cg03366884;cg16001913;cg09869729;cg14398243	10.44;8.23;8.16;6.76;6.67;6.43;6.38;6.14;6.11;6.07
IL23_IL17_Pathway	0.264918391943769	0.788052313033984	0.62825518572108	0.791960799194692	0.078173493938108	0.411560453380039	1.41746511098203	0.164104814804788	3.61708374988642e-08	4.88306306234667e-07	5.3852558401282	1.16267177722871	8.92e-06	0.0001	1.36e+01	1.10e-03	85.3121127300758	PTGER4;LOC112268098,CNPY2,IL23A,STAT2;TRAF3;TRAF3IP2;CARD9;IL17RA;SULT1A2,TUFM,SPNS1,SGF29,CLN3,EIF3C,SBK1,NFATC2IP,NPIPB6,SULT1A1,NPIPB9,ATXN2L,IL27,ATP2A1;IL1B;IL21R;CXCL5	rs11747371;rs2066807;rs4906245;rs240993;rs3812594;rs721930;rs7201929;rs1143643;rs9938187;rs6810940	5.00;4.71;3.22;2.88;1.95;1.77;1.76;1.69;1.52;1.45	CSF3;GZMB;S100A9;IL23A;TNF;RORC;LCN2;IL17RC;TGFB3;IL1B	cg21432842;cg03875678;cg16139316;cg00294382;cg11484872;cg25112191;cg01871963;cg07705835;cg08615333;cg15836722	7.70;4.67;4.61;4.24;3.08;2.92;2.84;2.55;2.53;2.24	S100A9;S100A7;S100A8;PRDM1;IL23A;IL17B;TYK2;IL1B;CSF3;TRAF3IP2	cg06355720;cg02892624;cg09174555;cg19064302;cg19951006;cg01410292;cg15197202;cg23149881;cg21432842;cg10926554	13.23;10.22;8.98;8.31;7.80;7.53;7.43;7.34;7.13;7.11
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	3.23520257711668e-07	9.4554600582886e-06	4.97662035255345	155.325789275299	0.492308315877973	0.973286786820695	0.0192813875462136	0.118847443908914	0.0148161035714501	0.0571478280613076	2.17497210074352	0.336500826750577	1.74e-05	0.0001	1.03e+01	5.71e-03	80.6382623483721	CDSN,HLA-B;CCHCR1,HLA-C;HLA-G;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DMA;TRIM31,ZFP57,HCP5B,HLA-A;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;HLA-DRA;TAP2,HLA-DOB;HLA-E	rs12191877;rs2844627;rs10484552;rs8365;rs8365;rs17476793;rs9268853;rs9268853;rs2856993;rs2524222	50.69;35.64;18.13;16.96;16.96;16.90;12.05;12.05;9.46;9.43	CIITA;LTA;HLA-DRA;TAP1;HSP90AB1;HLA-DPB1;CD4;HLA-DMA;KIR3DL1;HLA-C	cg01351032;cg17709873;cg19248557;cg16853860;cg00651216;cg12365667;cg16470760;cg24421410;cg15627025;cg16097079	3.92;3.44;2.61;2.55;2.54;2.18;1.93;1.91;1.47;1.31	TAP2;HLA-DMA;KLRC1;TAP1;CTSS;CTSB;HLA-DMB;CALR;HLA-C;RFXAP	cg09187413;cg12419318;cg21125628;cg09354037;cg10954654;cg16624891;cg20600379;cg04334723;cg11247343;cg17620425	9.79;9.56;9.44;9.28;8.60;7.89;7.50;7.40;6.98;6.95
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.369594792516174	0.958517432022993	0.332926738845817	0.831708150533493	0.183842344445479	0.630301666268136	0.900818764571255	0.287541153295941	2.90777495723181e-09	6.1063274101868e-08	5.82197715786803	2.24222145803765	2.31e-05	0.0002	1.07e+01	4.65e-03	81.3825366077035	LOC112268098,CNPY2,IL23A,STAT2;XCL1;XCL2;ELMO1;PIK3CB;PF4V1;MAP2K1;PRKCD;RAP1A;GNB5	rs2066807;rs1323530;rs10429892;rs2700982;rs17282752;rs7658970;rs12914540;rs1483986;rs1890548;rs11855110	4.71;3.15;2.72;2.68;2.11;2.05;1.90;1.77;1.72;1.60	STAT5B;SHC3;CCL17;CCL21;CX3CL1;CCL27;CCR7;PIK3CD;WAS;VAV1	cg04745805;cg13351583;cg07634706;cg27443224;cg20427865;cg09722555;cg17067993;cg20994801;cg00078867;cg13470920	5.53;5.01;4.11;4.01;3.47;3.34;2.65;2.62;2.51;2.46	PTK2B;PIK3CD;PLCB2;ARRB1;ADRBK1;PXN;CXCR5;CCR7;SHC3;CXCR1	cg18734877;cg09706586;cg05884705;cg21756647;cg04407063;cg15893360;cg04537602;cg07388018;cg26493353;cg21004129	11.03;10.44;9.02;8.52;8.31;8.18;8.14;8.04;7.98;7.71
KEGG_LEISHMANIA_INFECTION	0.00136207400798817	0.0132423861887739	2.99726387586324	17.7891773390326	0.125995375166447	0.552358130782286	1.14552740371262	0.226045360909811	0.00233548941717469	0.0119299324282707	2.82888974117712	0.324863647906581	2.85e-05	0.0002	5.22e+00	7.36e-02	61.6778134396767	HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;TAP2,HLA-DOB;HLA-DMB;HSD3B7,KAT8,VKORC1,BCKDK,ZNF646,ITGAM,ZNF668,PYDC1,PRSS53,STX1B,TRIM72,PYCARD,STX4;HLA-DOA;HLA-DPA1,HLA-DPB2;IL1A	rs8365;rs8365;rs9268853;rs9268853;rs2856993;rs915894;rs2054213;rs417812;rs380468;rs444413	16.96;16.96;12.05;12.05;9.46;6.87;3.75;3.74;2.41;2.30	FCGR3B;TNF;HLA-DRA;NCF4;TGFB3;IL1B;HLA-DPB1;PTPN6;HLA-DMA;CR1	cg00974864;cg11484872;cg19248557;cg09624565;cg08615333;cg15836722;cg12365667;cg04956511;cg24421410;cg14726637	4.42;3.08;2.61;2.55;2.53;2.24;2.18;1.95;1.91;1.81	NCF4;HLA-DMA;HLA-DMB;IL1B;PTPN6;IL1A;ITGAM;ITGB2;STAT1;IRAK4	cg25756470;cg12419318;cg20600379;cg23149881;cg26842815;cg27368523;cg22490695;cg01167274;cg00137918;cg23474723	10.36;9.56;7.50;7.34;7.16;7.02;6.94;6.90;6.76;6.66
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.986376826064956	0.999999999982642	-2.20797023867529	1.34693360487225	0.0335645008542291	0.240321826116281	1.83080936725182	0.102571714862645	7.51496420105180e-11	2.84065646799758e-09	6.40507113951796	2.04959715109466	2.51e-04	0.0018	2.23e+01	1.46e-05	91.0174976399623	ITGA6;LMNA;ITGA1;CACNA2D4;PRKAB2;ITGA9;ITGB1;CACNA1D;CACNB3;PRKAG1	rs1076594;rs2485662;rs350450;rs11061946;rs6593794;rs7372319;rs881423;rs219847;rs4760597;rs4760597	3.34;2.19;2.18;2.13;2.08;2.01;1.74;1.66;1.57;1.57	TNNC1;SGCA;TNF;CACNG5;ITGA8;TGFB3;DES;PRKAG3;SGCG;CACNA2D1	cg24166628;cg07826255;cg11484872;cg06226384;cg16902509;cg08615333;cg18182399;cg23081213;cg07126559;cg06379754	4.98;3.72;3.08;2.89;2.86;2.53;2.43;2.39;2.39;2.13	LMNA;ITGA6;PRKAG2;SGCA;CACNA1C;ITGB4;TNNT2;ITGB5;PRKAA2;ITGA9	cg09820673;cg24530074;cg22615330;cg04582295;cg03047070;cg20942310;cg18692273;cg27252776;cg26052885;cg15872437	10.90;10.00;8.79;8.46;8.16;7.89;7.52;7.28;7.26;7.15
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.677522804753176	0.999999999976985	-0.460782873273734	0.812968601501913	0.10875201269947	0.51562421858788	1.23319230560126	0.200750180107111	2.26268412513908e-06	2.51557235088991e-05	4.58566818181983	1.67733097892339	9.89e-04	0.0067	1.02e+01	6.01e-03	80.4482086410923	BCL10;PIK3CB;MAP2K1;MAPK13;RASGRP1;DUS2,PLA2G15,PRMT7,DPEP3,NFATC3,SLC7A6,ESRP2,TSNAXIP1;NFAT5;SOS2;PIK3R5;TEC	rs12029684;rs17282752;rs12914540;rs9470235;rs12324402;rs8056893;rs2276329;rs2356245;rs443532;rs12646088	2.60;2.11;1.90;1.66;1.64;1.58;1.47;1.34;1.34;1.32	LAT;PDCD1;BCL10;TNF;LCP2;PIK3CD;CD3D;CD3G;CBLC;VAV1	cg23797100;cg18096388;cg23665568;cg11484872;cg17127769;cg20994801;cg07728874;cg15880738;cg22780475;cg13470920	4.27;4.12;3.30;3.08;3.02;2.62;2.61;2.55;2.49;2.46	PIK3CD;CD247;CD3D;FYN;NFATC1;NCK2;MAP2K7;PTPN6;LAT;VAV3	cg09706586;cg14278300;cg07728874;cg05517541;cg02736255;cg01295249;cg01076675;cg26842815;cg01448132;cg19413693	10.44;8.40;7.87;7.80;7.45;7.33;7.17;7.16;7.16;6.97
KEGG_ENDOCYTOSIS	0.00075802173988469	0.00924089493995114	3.17159485566993	68.971379183492	0.960587231265324	0.999999999990405	-1.75754160095664	0.0905201686621215	6.03677829676011e-05	0.000496065694820722	3.84462776883885	1.00269359330629	1.20e-03	0.0078	2.90e+01	5.05e-07	93.1027421858824	CDSN,HLA-B;CCHCR1,HLA-C;HLA-G;TRIM31,ZFP57,HCP5B,HLA-A;HLA-E;HCG9,HLA-F,HLA-F-AS1,HLA-J,IFITM4P;HSPA1B;CHMP3;ERBB4;PAX8,PAX8-AS1,PSD4	rs12191877;rs2844627;rs10484552;rs17476793;rs2524222;rs1611637;rs499691;rs12997796;rs10932423;rs13404928	50.69;35.64;18.13;16.90;9.43;7.27;3.77;3.00;2.50;2.19	NTRK1;ERBB3;SMAP1;CLTB;PLD1;ADRB1;CBLC;IQSEC1;PDGFRA;EGF	cg00626119;cg19258882;cg04086834;cg24735937;cg15329866;cg14826456;cg22780475;cg11397854;cg22736323;cg24818418	4.27;3.82;3.38;2.88;2.87;2.59;2.49;2.43;2.01;1.98	FGFR3;RAB22A;VPS4A;F2R;ARRB1;LDLR;ADRBK1;EGFR;SRC;GIT1	cg13572539;cg15032960;cg27620681;cg20417024;cg21756647;cg10640764;cg04407063;cg21681212;cg23410129;cg09914060	11.42;10.03;9.17;8.76;8.52;8.46;8.31;8.21;7.99;7.91
KEGG_FOLATE_BIOSYNTHESIS	1	1			1	1			0.00170207382959338	0.00919119867980425	2.92867078287384	0.409758465743063	1.70e-03	0.0107	0.00e+00	1.00e+00	0							GCH1;ALPI;DHFR;ALPL;ALPPL2;SPR;QDPR;ALPP;GGH;PTS	cg22948275;cg01611894;cg08244028;cg09859596;cg18374517;cg27254661;cg24656529;cg10714111;cg12058391;cg26389465	7.18;6.65;5.87;5.67;5.63;5.42;4.89;4.40;2.73;2.73
